691,Borys,Guardiola,83071438054,39
692,Cezary,Majewski,88071336455,39
693,Roman,Michalak,92030801250,39
694,Fabian,Nowicki,92090631956,39
695,Piotr,Michalak,93071678151,39
696,Adrian,Nowakowski,97060359554,39
697,Kacper,Krawczyk,85031945456,39
698,Daniel,Nowicki,95071916353,39
699,Gabriel,Kowalski,97050313050,39
700,Cyprian,Wojciechowski,94020264954,39
701,Ryszard,Zbrożyna,81060662951,39
702,Roman,Kwiatkowski,84080769359,39
703,Adrian,Nowakowski,87020773259,40
704,Damian,Pietrzak,97030548351,40
705,Adrian,Walczak,83040141053,40
706,Maciej,Szczęsny,85061303159,40
707,Zbigniew,Ostrowski,90052398758,40
708,John,Piast,89061233853,40
709,Borys,Kaczmarek,96081316453,40
710,Maciej,Smith,82081908555,40
711,Fabian,Walczak,84080963651,40
712,Arkadiusz,Salomon,96060710159,40
713,Cyprian,Ronaldo,81040463458,40
714,Cezary,Olszewski,97081327255,40
715,Gabriel,Walczak,83082144953,40
716,Jacek,Guardiola,97062691852,40
717,Robert,Kucharczyk,83050207952,40
718,Adrian,Ferguson,92011378356,40
719,Kacper,Cionek,84120550057,40
720,Krzysztof,Guardiola,87051281457,40
721,Ryszard,Baran,88022695759,41
722,Radosław,Gikiewicz,91051601551,41
723,Franciszek,Kucharczyk,94022271151,41
724,Krzysztof,Gikiewicz,82060451459,41
725,Jacek,Cionek,97022028457,41
726,Hubert,Michalak,83122311850,41
727,Radosław,Ferguson,82100417758,41
728,Damian,Marciniak,89030643351,41
729,Cyprian,Kucharczyk,94092000852,41
730,Cyprian,Mazur,86050769958,41
731,Olaf,Nowicki,85061800452,41
732,Mariusz,Wojciechowski,89082287952,41
733,Patryk,Wrona,88052018550,41
734,Adam,Tomaszewski,85120722657,41
735,Szymon,Nowicki,84052077359,41
736,Henryk,Kowalski,94122327851,41
737,Damian,Jankowski,93030690050,41
738,Franciszek,Sandomierski,93090176258,41
739,Adrian,Michalski,92061914358,42
740,Alek,Piotrowski,95042696556,42
741,Karol,Jaworski,81112619954,42
742,Arkadiusz,Nowakowski,92021387057,42
743,Jacek,Michalski,80040421754,42
744,Roman,Zbrożyna,96110363850,42
745,Piotr,Sadaj,80040581955,42
746,Igor,Ronaldo,91091651753,42
747,Ryszard,Smith,97122188050,42
748,Jan,Kaczmarek,92092108056,42
749,Cezary,Rutkowski,97012069359,42
750,Radosław,Gikiewicz,95101441550,42
751,Marian,Lewandowski,96122845352,42
752,Cyprian,Szczęsny,80070524451,42
753,Piotr,Walczak,94050140557,42
754,Alek,Mazur,91072830251,42
755,Radosław,Rutkowski,90061866850,42
756,Franciszek,Krywko,92040794451,42
757,Karol,Zieliński,87041542551,43
758,John,Kaczmarek,97080702857,43
759,Maciej,Nowicki,93020386850,43
760,Szymon,Gikiewicz,86082638354,43
761,Damian,Nowakowski,88020816657,43
762,Adam,Iwan,86082292651,43
763,Daniel,Fabiański,83030331550,43
764,Cyprian,Kwiatkowski,89100515259,43
765,Henryk,Zieliński,80012614656,43
766,Ignacy,Iwan,86112555350,43
767,Robert,Berg,90050647254,43
768,Krystian,Kosecki,95072107451,43
769,Borys,Kucharczyk,91030837854,43
770,Hubert,Michalski,95072210150,43
771,Zbigniew,Walczak,91120713954,43
772,Henryk,Wojciechowski,87020886452,43
773,Gabriel,Szczęsny,82111719953,43
774,Damian,Malinowski,84021217851,43
775,Hubert,Salomon,84122845450,44
776,Cyprian,Salomon,86042768557,44
777,Henryk,Ostrowski,87122036857,44
778,Patryk,Ferguson,96122198257,44
779,Adam,Sandomierski,81120558855,44
780,Hubert,Jaworski,94050745553,44
781,Maciej,Coman,80110676550,44
782,Daniel,Sandomierski,89100234650,44
783,Eryk,Malinowski,87070600456,44
784,Patryk,Walczak,81070119758,44
785,Krystian,Majewski,85091134355,44
786,Adrian,Nowakowski,88101703856,44
787,Kacper,Witkowski,91081480152,44
788,Cyprian,Michalski,95040869650,44
789,Adrian,Walczak,90062308155,44
790,Adam,Krywko,84022135754,44
791,Szymon,Krychowiak,83090330851,44
792,Daniel,Pawlak,96080341355,44
793,Jacek,Kwiatkowski,84072357454,45
794,Mariusz,Kosecki,93072671151,45
795,Robert,Szewczyk,87090852654,45
796,Patryk,Ferguson,80081951257,45
797,Henryk,Kwiatkowski,96112643055,45
798,Eryk,Coman,81091886551,45
799,Jan,Wrona,82062165654,45
800,Dariusz,Kwiatkowski,82021778657,45
801,Kamil,Jaworski,92071595658,45
802,Maciej,Krychowiak,90022000653,45
803,Ludwik,Nowak,84032306852,45
804,Kamil,Varnsdorf,80121425753,45
805,Krzysztof,Krychowiak,93070464357,45
806,John,Kwiatkowski,95032788854,45
807,Szymon,Tomaszewski,84081057757,45
808,Gabriel,Malinowski,81070649350,45
809,Krystian,Nowakowski,87072005154,45
810,Bartosz,Wrona,80032893352,45
811,Adrian,Cionek,95120496856,46
812,Damian,Szewczyk,86100500552,46
813,Zbigniew,Mazur,88082185156,46
814,Dariusz,Malinowski,80091197656,46
815,Daniel,Sikora,95052864058,46
816,Dominik,Krychowiak,84011395254,46
817,Cyprian,Zieliński,89050724153,46
818,Stefan,Szewczyk,95091625251,46
819,Henryk,Sikora,82031329858,46
820,Karol,Ronaldo,94041202751,46
821,Ryszard,Kwiatkowski,90092756354,46
822,Damian,Coman,95052597057,46
823,Franciszek,Kowalczyk,84031517959,46
824,Maciej,Wojciechowski,83101269254,46
825,Eryk,Krawczyk,94072652555,46
826,Tadeusz,Boruc,81111968657,46
827,Fabian,Mazur,87102136953,46
828,Gabriel,Majewski,89112791851,46
829,Damian,Berg,95082084658,47
830,Damian,Kwiatkowski,89091612059,47
831,Daniel,Nowicki,97011391350,47
832,Kamil,Michniewicz,92011263555,47
833,Henryk,Boruc,88100669357,47
834,Ryszard,Krychowiak,89090536158,47
835,Roman,Witkowski,82072869058,47
836,Borys,Nowicki,87090706655,47
837,Borys,Malinowski,92110931457,47
838,Kacper,Tomaszewski,80082062757,47
839,Roman,Baran,93042396257,47
840,Karol,Michalak,80022783058,47
841,Szymon,Krywko,90100751055,47
842,Robert,Michalak,97072198858,47
843,Hubert,Piotrowski,80080622458,47
844,Łukasz,Kowalczyk,93011923054,47
845,Szymon,Kowalczyk,97091912950,47
846,John,Sikora,97040775752,47
847,Ryszard,Marciniak,86092401252,48
848,Damian,Sadaj,82080353259,48
849,Szymon,Piast,90010198056,48
850,Szymon,Varnsdorf,91041337258,48
851,Tadeusz,Krychowiak,86012750953,48
852,Robert,Cionek,80020411959,48
853,Alek,Kucharczyk,96102407057,48
854,Olaf,Piotrowski,97051312651,48
855,Robert,Coman,80092759953,48
856,Kacper,Michalski,83030476854,48
857,Krzysztof,Malinowski,85092672051,48
858,Franciszek,Nowicki,91100796354,48
859,Hubert,Witkowski,95012621050,48
860,Adam,Krywko,88110309759,48
861,Radosław,Kowalczyk,86062822155,48
862,Robert,Rutkowski,88021149058,48
863,Kacper,Lewandowski,89050675353,48
864,Damian,Kowalczyk,84091130550,48
865,Franciszek,Krywko,90031857852,49
866,Tadeusz,Wojciechowski,87010376358,49
867,Olaf,Tomaszewski,92110621150,49
868,Jan,Nowakowski,84030529852,49
869,Bartosz,Marciniak,80072818956,49
870,Adrian,Kowalczyk,91081181650,49
871,Fabian,Iwan,96070153653,49
872,Marian,Coman,90061510754,49
873,Krystian,Michalski,96040969551,49
874,Tadeusz,Varnsdorf,81090277355,49
875,Fabian,Sabat,89100474359,49
876,Kacper,Ferguson,84050988254,49
877,Dominik,Jankowski,85071649457,49
878,Hubert,Peszko,83062687752,49
879,Fabian,Ronaldo,87072690656,49
880,Jan,Sabat,86061138758,49
881,Zbigniew,Kwiatkowski,96032391855,49
882,Szymon,Marciniak,92022280158,49
883,Arkadiusz,Guardiola,90062223155,50
884,Borys,Marciniak,93112166856,50
885,Jacek,Kowalski,90051956452,50
886,John,Sadaj,87061388458,50
887,Jan,Michalak,94030474856,50
888,Patryk,Peszko,86032831952,50
889,Mariusz,Coman,94041888059,50
890,Tadeusz,Jankowski,94040966156,50
891,Marian,Guardiola,80100338551,50
892,Igor,Szczęsny,89122111457,50
893,Adam,Zbrożyna,94031790657,50
894,Robert,Krychowiak,81022252751,50
895,Arkadiusz,Sadaj,92082277651,50
896,Damian,Piast,85090499551,50
897,Adrian,Kowalczyk,91071871450,50
898,Arkadiusz,Rutkowski,86100373856,50
899,Igor,Wrona,95070603050,50
900,Patryk,Peszko,86022172155,50
901,Borys,Kowalski,93011384557,51
902,Patryk,Zieliński,90120785058,51
903,Krzysztof,Varnsdorf,85050456654,51
904,Igor,Ferguson,88031648656,51
905,Borys,Varnsdorf,96110501156,51
906,Stefan,Witkowski,89062439059,51
907,Ryszard,Pietrzak,81051674550,51
908,Robert,Cionek,93070768152,51
909,Henryk,Piotrowski,94090550958,51
910,Olaf,Michalski,94010501752,51
911,Patryk,Zbrożyna,84100818156,51
912,Ignacy,Grosicki,94102407554,51
913,Ignacy,Smith,87102085858,51
914,Franciszek,Sikora,92091281750,51
915,Jacek,Krywko,97121247156,51
916,Franciszek,Kucharczyk,90070639859,51
917,John,Cionek,94050239551,51
918,Cezary,Rutkowski,93100398050,51
919,Radosław,Sadaj,94120870650,52
920,Marian,Kowalski,89100821852,52
921,Olaf,Sadaj,88021602752,52
922,Damian,Szczęsny,88030779850,52
923,Patryk,Tomaszewski,86100791553,52
924,Fabian,Zieliński,91072500151,52
925,Daniel,Adamczyk,89100304259,52
926,Franciszek,Fabiański,89030585855,52
927,Kacper,Krywko,81101894655,52
928,Robert,Wieczorek,96102763957,52
929,Henryk,Sadaj,83052517257,52
930,Henryk,Sandomierski,90091192459,52
931,Łukasz,Lewandowski,91042002558,52
932,Ryszard,Michniewicz,97020921858,52
933,Roman,Salomon,85080780252,52
934,Robert,Smith,95050882854,52
935,Ignacy,Berg,96100624451,52
936,Stefan,Adamczyk,90010630552,52
937,Łukasz,Baran,86012174050,53
938,Kacper,Wojciechowski,89012282859,53
939,Bartosz,Krychowiak,80120938859,53
940,Piotr,Krawczyk,87020817358,53
941,Kacper,Mazur,95072339651,53
942,Jan,Guardiola,81061191358,53
943,Szymon,Nowakowski,95052860053,53
944,Stefan,Kowalski,91060728557,53
945,Ryszard,Adamczyk,88020315550,53
946,Ignacy,Ronaldo,91090262656,53
947,Damian,Fabiański,94011885353,53
948,Patryk,Peszko,86040887957,53
949,Cyprian,Zieliński,82021759852,53
950,Kamil,Baran,91010303851,53
951,Ryszard,Grosicki,84090976857,53
952,Ryszard,Tomaszewski,96032541553,53
953,Radosław,Walczak,84020592057,53
954,Fabian,Olszewski,89102487052,53
955,Damian,Malinowski,90101801255,54
956,Ignacy,Michalak,80110292058,54
957,Igor,Kosecki,97061650854,54
958,Cezary,Marciniak,84081827751,54
959,Piotr,Sikora,86091097952,54
960,Karol,Iwan,92020523950,54
961,Franciszek,Kowalczyk,92050497759,54
962,Ludwik,Wrona,86020678851,54
963,Ignacy,Fabiański,82101474750,54
964,Olaf,Nowak,93062112559,54
965,Zbigniew,Olszewski,95081880857,54
966,Eryk,Adamczyk,96081885954,54
967,Dariusz,Kwiatkowski,84032749351,54
968,Henryk,Walczak,92080373552,54
969,Ignacy,Nowicki,94101187651,54
970,Igor,Boruc,97061231453,54
971,Bartosz,Kucharczyk,81101762355,54
972,Krzysztof,Jaworski,82090702655,54
973,Fabian,Szczęsny,81032155859,55
974,Borys,Cionek,93080209651,55
975,Igor,Walczak,89070248956,55
976,Hubert,Coman,80112512753,55
977,Ludwik,Nowakowski,81102300356,55
978,Tadeusz,Kosecki,87071989055,55
979,Patryk,Baran,93041567351,55
980,Henryk,Zbrożyna,84111488259,55
981,Olaf,Kowalczyk,89092189550,55
982,Dominik,Coman,80022824850,55
983,Robert,Witkowski,89030178651,55
984,Kamil,Coman,93012158057,55
985,Henryk,Kosecki,93042730651,55
986,Maciej,Zieliński,86092004055,55
987,Cezary,Malinowski,82090107550,55
988,Olaf,Sadaj,94022632055,55
989,Arkadiusz,Smith,81102552351,55
990,Eryk,Boruc,88062070955,55
991,Fabian,Majewski,86031878355,56
992,Zbigniew,Salomon,91100206951,56
993,Piotr,Jaworski,91110496852,56
994,Eryk,Baran,86052358856,56
995,Patryk,Jaworski,93110976255,56
996,Ludwik,Sadaj,97071532152,56
997,Szymon,Zieliński,90030152554,56
998,Igor,Sadaj,91090324451,56
999,Ludwik,Boruc,95101418253,56
1000,Alek,Cionek,87090849654,56
1001,Jan,Kwiatkowski,84031510956,56
1002,Cyprian,Marciniak,96012487953,56
1003,Kacper,Piast,93060493652,56
1004,Eryk,Michalak,93062027558,56
1005,Robert,Kowalczyk,81121343353,56
1006,Krzysztof,Smith,85070458355,56
1007,Arkadiusz,Nowakowski,90070784858,56
1008,Alek,Lewandowski,96012795359,56
1009,Eryk,Fabiański,92122519454,57
1010,Adrian,Iwan,90091671456,57
1011,Łukasz,Iwan,82071818753,57
1012,Dominik,Peszko,84051934354,57
1013,Zbigniew,Witkowski,96061698850,57
1014,Fabian,Boruc,93082011555,57
1015,Kacper,Zbrożyna,86051464158,57
1016,Gabriel,Michniewicz,92051301458,57
1017,Dominik,Sandomierski,87041044756,57
1018,Radosław,Fabiański,84022177457,57
1019,Dominik,Piast,94012669551,57
1020,Arkadiusz,Olszewski,84030512755,57
1021,Marian,Gikiewicz,87021460758,57
1022,Zbigniew,Sandomierski,96010686958,57
1023,Cezary,Krywko,85112024950,57
1024,Łukasz,Ferguson,95092249552,57
1025,Bartosz,Walczak,92021757951,57
1026,Olaf,Pawlak,94120611153,57
1027,Adam,Michalak,90011059057,58
1028,Roman,Piotrowski,85051045352,58
1029,Krystian,Piotrowski,90092083152,58
1030,Marian,Piotrowski,85080332650,58
1031,Robert,Tomaszewski,93052522552,58
1032,Arkadiusz,Grosicki,90062317850,58
1033,Roman,Smith,87121982255,58
1034,Robert,Piast,89022259655,58
1035,Alek,Krywko,83112821554,58
1036,Eryk,Malinowski,95011673456,58
1037,Łukasz,Berg,93050415558,58
1038,Jan,Kowalczyk,90122307557,58
1039,Henryk,Witkowski,85060445455,58
1040,Adam,Kwiatkowski,86071385953,58
1041,Krzysztof,Walczak,89102236957,58
1042,Jacek,Marciniak,80020596458,58
1043,Bartosz,Grosicki,97030480657,58
1044,Franciszek,Zieliński,85092048951,58
1045,Cyprian,Cionek,97072024956,59
1046,Hubert,Jankowski,90110834159,59
1047,Bartosz,Varnsdorf,89031756355,59
1048,Hubert,Coman,83110780953,59
1049,Ludwik,Wrona,81122080255,59
1050,Zbigniew,Sabat,93090483458,59
1051,Adam,Malinowski,97121307150,59
1052,Karol,Michalak,85010341259,59
1053,Stefan,Varnsdorf,81041500453,59
1054,Maciej,Peszko,97010166455,59
1055,Bartosz,Gikiewicz,95121443950,59
1056,Karol,Jaworski,83051502958,59
1057,Piotr,Witkowski,91082023254,59
1058,Borys,Cionek,90030497657,59
1059,Gabriel,Marciniak,96101116657,59
1060,Piotr,Krychowiak,84011600355,59
1061,Mariusz,Sandomierski,95011910759,59
1062,Zbigniew,Berg,85090826450,59
1063,Igor,Olszewski,84101686152,60
1064,Dominik,Ostrowski,81120459857,60
1065,Ignacy,Miodulski,87062605351,60
1066,Arkadiusz,Marciniak,96052789850,60
1067,Łukasz,Jaworski,86102062750,60
1068,Eryk,Tomaszewski,97102353857,60
1069,Patryk,Nowakowski,90061987750,60
1070,Krzysztof,Varnsdorf,84100914659,60
1071,Tadeusz,Malinowski,93060119459,60
1072,Szymon,Boruc,92060914154,60
1073,Karol,Piast,95112658854,60
1074,Łukasz,Kowalczyk,86091049356,60
1075,Jan,Iwan,83061083350,60
1076,Bartosz,Ronaldo,82062887155,60
1077,Stefan,Pietrzak,85011540250,60
1078,Ryszard,Nowakowski,81110852759,60
1079,Henryk,Jankowski,95022187552,60
1080,Ludwik,Pietrzak,83042472957,60
1081,Tadeusz,Rutkowski,80031042553,61
1082,Adrian,Malinowski,82100906456,61
1083,Dominik,Grosicki,92042819051,61
1084,Maciej,Michalak,86010951654,61
1085,Dariusz,Iwan,82122395554,61
1086,Jan,Baran,95120882159,61
1087,Robert,Guardiola,85121270157,61
1088,Roman,Ronaldo,81091178756,61
1089,Dominik,Ronaldo,96040659252,61
1090,Łukasz,Rutkowski,88042530052,61
1091,Jacek,Boruc,83012857358,61
1092,Krzysztof,Smith,89062041953,61
1093,Eryk,Krawczyk,82062038458,61
1094,Stefan,Salomon,96022505954,61
1095,Maciej,Krychowiak,80060110957,61
1096,Stefan,Witkowski,97031402857,61
1097,Arkadiusz,Sabat,86082883757,61
1098,Olaf,Szczęsny,96052219250,61
1099,Jacek,Sadaj,89121460559,62
1100,Eryk,Sabat,89061015859,62
1101,Roman,Tomaszewski,87031252855,62
1102,Henryk,Salomon,86052316756,62
1103,Hubert,Miodulski,89072618655,62
1104,Bartosz,Salomon,88110952859,62
1105,Damian,Gikiewicz,87081613657,62
1106,Stefan,Zieliński,95122698850,62
1107,Marian,Sadaj,91022571151,62
1108,Bartosz,Krywko,96080748458,62
1109,Tadeusz,Salomon,86111916655,62
1110,Karol,Iwan,94101189156,62
1111,Olaf,Kwiatkowski,85080649451,62
1112,Szymon,Ronaldo,86082494158,62
1113,Mariusz,Wojciechowski,97102592953,62
1114,Henryk,Kosecki,95071764856,62
1115,Dominik,Walczak,93090882955,62
1116,Maciej,Iwan,87061110351,62
1117,Mariusz,Witkowski,82062857053,63
1118,Marian,Lewandowski,80030534756,63
1119,Olaf,Kowalski,80081797951,63
1120,Ryszard,Guardiola,84080896956,63
1121,Cyprian,Kowalski,96042118555,63
1122,Hubert,Pietrzak,94020787453,63
1123,Daniel,Jankowski,83012040955,63
1124,Alek,Kwiatkowski,91050440353,63
1125,Kacper,Sadaj,82071584151,63
1126,Fabian,Nowak,84022570850,63
1127,Jacek,Nowicki,93032410153,63
1128,Stefan,Kosecki,91012669156,63
1129,Kamil,Guardiola,86100436051,63
1130,Daniel,Mazur,80121372752,63
1131,Krzysztof,Jankowski,86120464058,63
1132,Henryk,Jankowski,90071845155,63
1133,Olaf,Witkowski,95071900959,63
1134,Radosław,Fabiański,83101228856,63
1135,Karol,Piotrowski,93010881456,64
1136,Karol,Piotrowski,87080488050,64
1137,Ryszard,Marciniak,90060510658,64
1138,Cyprian,Marciniak,95080475654,64
1139,Adam,Rutkowski,97121242850,64
1140,Eryk,Tomaszewski,96031516055,64
1141,Jacek,Adamczyk,92102395459,64
1142,Roman,Sikora,93031070859,64
1143,Dariusz,Salomon,92102609259,64
1144,Piotr,Szczęsny,97090885255,64
1145,Cezary,Sabat,94091581257,64
1146,Damian,Piotrowski,83070589350,64
1147,Damian,Nowak,80072242856,64
1148,Olaf,Krawczyk,96042618650,64
1149,Gabriel,Salomon,96031742150,64
1150,Robert,Pietrzak,91100342656,64
1151,Adam,Sabat,96010242753,64
1152,Eryk,Adamczyk,91051935259,64
1153,Ignacy,Szewczyk,90101305153,65
1154,Szymon,Krawczyk,84111453851,65
1155,Adam,Mazur,89050248157,65
1156,Alek,Boruc,84051134250,65
1157,Henryk,Gikiewicz,87020605550,65
1158,Piotr,Peszko,97092172054,65
1159,Kacper,Cionek,92061920157,65
1160,John,Coman,83081981051,65
1161,Krzysztof,Ronaldo,88051679256,65
1162,Alek,Mazur,95042304258,65
1163,Piotr,Jankowski,94011127457,65
1164,Łukasz,Mazur,88060247453,65
1165,Fabian,Sandomierski,81051356859,65
1166,Adam,Baran,84050662952,65
1167,Dariusz,Piotrowski,97041339854,65
1168,Stefan,Sadaj,97022423055,65
1169,Fabian,Ferguson,97062793454,65
1170,Fabian,Michalak,89100163552,65
1171,Eryk,Rutkowski,80112796456,66
1172,Kamil,Malinowski,89062542759,66
1173,Jan,Nowicki,90071042854,66
1174,Henryk,Kowalczyk,80031835651,66
1175,Marian,Salomon,85100525152,66
1176,Patryk,Sabat,83101807854,66
1177,Daniel,Kosecki,95041622053,66
1178,Jacek,Nowakowski,91092524750,66
1179,Alek,Kowalski,84042506852,66
1180,Mariusz,Nowakowski,89022141951,66
1181,Patryk,Ferguson,88041070956,66
1182,Jan,Marciniak,80120510056,66
1183,Krzysztof,Guardiola,84102654956,66
1184,Patryk,Michalski,87092849657,66
1185,Olaf,Michniewicz,86080468059,66
1186,Szymon,Salomon,95111114259,66
1187,Fabian,Sandomierski,92032857656,66
1188,Maciej,Grosicki,94032085355,66
1189,Fabian,Pawlak,80011955851,67
1190,Dominik,Wrona,87071914052,67
1191,Borys,Cionek,91022096453,67
1192,Szymon,Jaworski,96110854359,67
1193,Alek,Varnsdorf,96032868355,67
1194,Radosław,Iwan,95030641256,67
1195,Hubert,Miodulski,87120830159,67
1196,Piotr,Olszewski,88091304454,67
1197,Radosław,Kucharczyk,81072616056,67
1198,Tadeusz,Jaworski,90042795459,67
1199,Radosław,Pietrzak,93012214555,67
1200,Radosław,Krawczyk,97021609958,67
1201,Dariusz,Fabiański,91092010854,67
1202,Zbigniew,Sabat,93031272353,67
1203,Dominik,Smith,89020141151,67
1204,Gabriel,Marciniak,89021514054,67
1205,Ludwik,Krawczyk,85021543050,67
1206,Daniel,Szewczyk,93072837353,67
1207,Mariusz,Ferguson,86010944459,68
1208,Kacper,Michalak,89082193951,68
1209,Stefan,Nowicki,85060651152,68
1210,Kacper,Mazur,94111769058,68
1211,Roman,Piotrowski,97102603650,68
1212,Gabriel,Zieliński,95051920556,68
1213,Olaf,Krawczyk,82012844759,68
1214,John,Cionek,95082883057,68
1215,Krzysztof,Adamczyk,80052861957,68
1216,Adrian,Ronaldo,82041168157,68
1217,Piotr,Kucharczyk,81020727657,68
1218,Olaf,Witkowski,85121286350,68
1219,Franciszek,Lewandowski,81120126255,68
1220,Jacek,Ronaldo,83092189753,68
1221,Szymon,Nowicki,84102002150,68
1222,Ryszard,Sabat,96121262852,68
1223,Roman,Michniewicz,89110492454,68
1224,Mariusz,Ronaldo,95060743359,68
1225,Stefan,Adamczyk,95031499452,69
1226,Jan,Sadaj,96061112357,69
1227,Radosław,Sabat,84050812257,69
1228,Gabriel,Kosecki,82020267154,69
1229,Adam,Nowakowski,85051493959,69
1230,Borys,Iwan,90052440756,69
1231,Fabian,Ferguson,93090163050,69
1232,Arkadiusz,Berg,85101945451,69
1233,Kacper,Lewandowski,88101179355,69
1234,Ignacy,Piotrowski,83061241859,69
1235,Ludwik,Sadaj,97082898352,69
1236,Damian,Krychowiak,88110628656,69
1237,Adrian,Wieczorek,82041303353,69
1238,Bartosz,Kaczmarek,97111371959,69
1239,Cezary,Fabiański,86081340859,69
1240,Zbigniew,Berg,82012435759,69
1241,Jacek,Wojciechowski,85042395252,69
1242,Damian,Boruc,83100469354,69
1243,Jan,Kosecki,86071628353,70
1244,Szymon,Baran,96092522752,70
1245,Krystian,Jaworski,82092637158,70
1246,Roman,Baran,91041481150,70
1247,Jacek,Michniewicz,94062026852,70
1248,Zbigniew,Varnsdorf,88042115655,70
1249,Fabian,Kowalski,94092812854,70
1250,Eryk,Krywko,90112553450,70
1251,Borys,Marciniak,95011488056,70
1252,Radosław,Grosicki,95052386752,70
1253,Igor,Cionek,93020578058,70
1254,Borys,Krywko,90061386756,70
1255,Kacper,Lewandowski,83010504153,70
1256,Fabian,Peszko,83122451453,70
1257,Arkadiusz,Kowalski,94021377452,70
1258,Dariusz,Piotrowski,94060842452,70
1259,Piotr,Wieczorek,83042236759,70
1260,Roman,Smith,97081896352,70
1261,Cyprian,Zieliński,91021258059,71
1262,Patryk,Miodulski,84061958657,71
1263,Adrian,Salomon,84012110553,71
1264,Jacek,Peszko,84110847951,71
1265,Borys,Malinowski,95100999754,71
1266,Jan,Majewski,85062847959,71
1267,Borys,Rutkowski,81010588856,71
1268,Eryk,Sadaj,95061332459,71
1269,Łukasz,Kowalczyk,95112086651,71
1270,Ignacy,Zbrożyna,81060150555,71
1271,Radosław,Wrona,83081847355,71
1272,Ludwik,Nowakowski,89060819350,71
1273,Maciej,Jaworski,80120502359,71
1274,Eryk,Nowak,91010580854,71
1275,Robert,Varnsdorf,86052502057,71
1276,Tadeusz,Sandomierski,88122600754,71
1277,Piotr,Kwiatkowski,94102354955,71
1278,Igor,Ostrowski,84110773556,71
1279,John,Jaworski,82032632652,72
1280,Dominik,Baran,85010189853,72
1281,Cyprian,Miodulski,91081785053,72
1282,Adam,Kwiatkowski,96021773757,72
1283,Krzysztof,Kowalski,91110407550,72
1284,Arkadiusz,Baran,85111205755,72
1285,Hubert,Szczęsny,96122367852,72
1286,Eryk,Walczak,83111277652,72
1287,Zbigniew,Michalak,84090652254,72
1288,Łukasz,Ostrowski,96081482053,72
1289,Arkadiusz,Jankowski,97030441057,72
1290,Robert,Olszewski,87071393253,72
1291,Olaf,Mazur,88091542254,72
1292,Marian,Lewandowski,90121653356,72
1293,Roman,Ostrowski,83071373551,72
1294,Marian,Peszko,87091667954,72
1295,Kacper,Krawczyk,85011471856,72
1296,Roman,Cionek,84021516050,72
1297,Eryk,Baran,92082277351,73
1298,Bartosz,Cionek,95121436954,73
1299,Piotr,Varnsdorf,92101727251,73
1300,Dominik,Pietrzak,88072636553,73
1301,Cezary,Marciniak,88031535457,73
1302,Alek,Ronaldo,80112568753,73
1303,Krzysztof,Sadaj,89010499451,73
1304,Igor,Tomaszewski,83060994353,73
1305,Cezary,Baran,87012397352,73
1306,Borys,Nowak,94040189659,73
1307,Maciej,Lewandowski,83091532955,73
1308,Fabian,Zbrożyna,90061081554,73
1309,Roman,Guardiola,81071614258,73
1310,Ryszard,Michalski,90050619950,73
1311,Roman,Nowak,91101406859,73
1312,Radosław,Kaczmarek,83061080652,73
1313,Zbigniew,Cionek,82031076556,73
1314,Cyprian,Tomaszewski,87061256252,73
1315,Olaf,Kowalski,85082671158,74
1316,Henryk,Smith,94120272558,74
1317,Ignacy,Zbrożyna,89081517354,74
1318,Borys,Coman,94092485051,74
1319,Dariusz,Adamczyk,84060622153,74
1320,Adrian,Pawlak,85110328556,74
1321,Szymon,Olszewski,86040847955,74
1322,Jacek,Lewandowski,96022720157,74
1323,Damian,Krychowiak,92101220759,74
1324,Zbigniew,Boruc,95042374651,74
1325,Krzysztof,Pietrzak,91062793151,74
1326,Olaf,Ronaldo,82061461952,74
1327,Szymon,Smith,91052780855,74
1328,Tadeusz,Boruc,94012402558,74
1329,Adam,Piast,87122508053,74
1330,Ignacy,Adamczyk,83061630351,74
1331,Damian,Wojciechowski,84020286257,74
1332,Radosław,Krawczyk,95060888452,74
1333,Ryszard,Adamczyk,96020516458,75
1334,Adam,Pawlak,88022135951,75
1335,Dariusz,Malinowski,92030619057,75
1336,Ryszard,Sabat,85081539951,75
1337,Adrian,Mazur,84051942850,75
1338,Borys,Coman,80050463256,75
1339,Dariusz,Adamczyk,88041639651,75
1340,Łukasz,Michalski,86071868857,75
1341,Dariusz,Tomaszewski,92012180259,75
1342,Łukasz,Sabat,87091487053,75
1343,Tadeusz,Marciniak,82062523053,75
1344,Eryk,Zbrożyna,94041960950,75
1345,Gabriel,Krawczyk,83011976354,75
1346,Patryk,Walczak,94011616953,75
1347,Bartosz,Lewandowski,92100130558,75
1348,Jan,Fabiański,85082755852,75
1349,Patryk,Jaworski,84101003954,75
1350,Roman,Sandomierski,90020211053,75
1351,Ludwik,Sadaj,96051101052,76
1352,Igor,Salomon,83100863754,76
1353,Borys,Lewandowski,82121421858,76
1354,Łukasz,Nowak,93012426557,76
1355,Radosław,Sabat,94101209353,76
1356,Olaf,Iwan,90022449151,76
1357,Łukasz,Smith,93052202450,76
1358,Cezary,Sadaj,82052089459,76
1359,Roman,Zbrożyna,82052124052,76
1360,Bartosz,Krawczyk,97112815058,76
1361,Piotr,Ronaldo,94052606856,76
1362,Kacper,Szewczyk,92072453459,76
1363,Cyprian,Olszewski,91072303953,76
